filing_uuid,filing_year,filing_period,filing_type,filing_type_display,dt_posted,event_month,state,county_fips,client_id,client_name,client_description,registrant_id,registrant_name,income,expenses,issue_codes,n_activities,keyword_hits,matched_seed,source_url,filter_version
8507b231-c0a4-431b-a6c6-5e9d665f6e0e,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-19T19:34:00-05:00,2025-01,MI,,203724,"HEMLOCK SEMICONDUCTOR OPERATIONS, LLC",,401105452,"HEMLOCK SEMICONDUCTOR OPERATIONS, LLC",,190000.00,TAX|TRD,2,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/8507b231-c0a4-431b-a6c6-5e9d665f6e0e/print/,lda_rules_v0
34f51f03-efdc-4610-8cc4-7a14d9aaf558,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T10:17:56-05:00,2025-01,,,175518,EDISON ELECTRIC INSTITUTE,,284950,"MEHLMAN CONSULTING, INC.",60000.00,,ENG|ENV|TAX|UTI,4,artificial_intelligence,Edison Electric,https://lda.gov/filings/public/filing/34f51f03-efdc-4610-8cc4-7a14d9aaf558/print/,lda_rules_v0
c1134cfe-ec0c-4f69-91a3-48d7e77e3790,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T11:16:56-05:00,2025-01,DC,,59627,SEMICONDUCTOR TECHNOLOGY LEADERSHIP COUNCIL,Coalition of CHIP Technology manufacturers,284950,"MEHLMAN CONSULTING, INC.",120000.00,,LBR|MAN|TAX|TRD,4,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/c1134cfe-ec0c-4f69-91a3-48d7e77e3790/print/,lda_rules_v0
6dd060cf-fe20-426b-9325-fa24d99a011c,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T13:11:14-05:00,2025-01,DC,,169807,DUKE ENERGY CORPORATION,Electric power holding company.,76992,"CGCN GROUP, LLC",60000.00,,ENV|FUE|TAX,3,electric_utility|power_utility,Duke Energy,https://lda.gov/filings/public/filing/6dd060cf-fe20-426b-9325-fa24d99a011c/print/,lda_rules_v0
36155463-64db-4681-9e3b-255765a95d9d,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T13:48:14-05:00,2025-01,MN,,53986,TRUSTED SEMICONDUCTOR SOLUTIONS,Design and manufacturing of microelectronics,10800,"INNOVATIVE FEDERAL STRATEGIES, LLC",30000.00,,BUD|DEF,2,semiconductor|chipmaker,Semiconductor,https://lda.gov/filings/public/filing/36155463-64db-4681-9e3b-255765a95d9d/print/,lda_rules_v0
65cb467e-33e0-4758-91a0-e9eb8a54bfc8,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T14:28:55-05:00,2025-01,DC,,195215,DUKE ENERGY CORPORATION,Electric power holding company.,400774330,S-3 GROUP,60000.00,,BUD|ENG|FUE|HOM|UTI,5,electric_utility|power_utility,Duke Energy,https://lda.gov/filings/public/filing/65cb467e-33e0-4758-91a0-e9eb8a54bfc8/print/,lda_rules_v0
c7652579-a00b-40ee-a2a8-f69eaf76f1a8,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T14:37:02-05:00,2025-01,ID,,55341,"MICRON TECHNOLOGY, INC.",Semiconductor memory and storage innovation,401104428,"GUIDEPOSTSTRATEGIES, LLC",80000.00,,SCI,1,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/c7652579-a00b-40ee-a2a8-f69eaf76f1a8/print/,lda_rules_v0
a8b61b95-428b-42aa-9a3c-3b45438ba963,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-20T14:46:21-05:00,2025-01,TX,,56169,"ADVANCED MICRO DEVICES, INC.",Semiconductor Company,284950,"MEHLMAN CONSULTING, INC.",80000.00,,CPI|TAX|TRD,3,artificial_intelligence|semiconductor,Advanced Micro Devices,https://lda.gov/filings/public/filing/a8b61b95-428b-42aa-9a3c-3b45438ba963/print/,lda_rules_v0
c6205dc7-ecbf-4aa7-8a38-032273d8991f,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T08:51:23-05:00,2025-01,CA,,57428,SAMSUNG SEMICONDUCTOR INC. (SSI),Semiconductor fabrication,11195,COVINGTON & BURLING LLP,50000.00,,TAX,1,semiconductor|chipmaker,Semiconductor,https://lda.gov/filings/public/filing/c6205dc7-ecbf-4aa7-8a38-032273d8991f/print/,lda_rules_v0
852b11b5-898d-45a7-95c8-d30950b9440a,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T10:50:36-05:00,2025-01,CA,,58080,"OPENAI OPCO, LLC",Artificial intelligence research and deployment.,682,AKIN GUMP STRAUSS HAUER & FELD,80000.00,,CPI,1,artificial_intelligence|openai,OpenAI,https://lda.gov/filings/public/filing/852b11b5-898d-45a7-95c8-d30950b9440a/print/,lda_rules_v0
60f938d1-e428-407d-959d-7d6befd42f62,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T10:54:27-05:00,2025-01,DC,,205733,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY (TSMC),,401105575,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY (TSMC),,540000.00,CAW|CHM|CPT|ECN|IMM|LAW|TAX|TRD,8,artificial_intelligence|semiconductor,Semiconductor,https://lda.gov/filings/public/filing/60f938d1-e428-407d-959d-7d6befd42f62/print/,lda_rules_v0
395e4890-e4be-4846-a580-08e8ca64a86d,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T11:10:49-05:00,2025-01,DC,,63438,"NEXTERA ENERGY, INC.",Electric Utility,1182,ALSTON & BIRD LLP,20000.00,,TAX,1,electric_utility|power_utility,NextEra Energy,https://lda.gov/filings/public/filing/395e4890-e4be-4846-a580-08e8ca64a86d/print/,lda_rules_v0
fff2f37b-df98-460c-8365-bcbdf623bfdd,2024,fourth_quarter,Q4Y,4th Quarter - Report (No Activity),2025-01-21T11:35:03-05:00,2025-01,NY,,210558,GLOBALFOUNDRIES U.S. INC.,"&#226;€‹Full-service semiconductor design, development, fabrication and innovation company.",24123,MAYER BROWN LLP,,,,0,semiconductor|chipmaker,GlobalFoundries,https://lda.gov/filings/public/filing/fff2f37b-df98-460c-8365-bcbdf623bfdd/print/,lda_rules_v0
222ccca4-753b-4176-b36d-334e09e334c2,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T12:06:55-05:00,2025-01,OH,,56027,AMERICAN ELECTRIC POWER SERVICE CORPORATION,An electric utility company in the U.S.,65191,VENN STRATEGIES,80000.00,,ENG|ENV|UTI,3,electric_utility|power_utility,American Electric Power,https://lda.gov/filings/public/filing/222ccca4-753b-4176-b36d-334e09e334c2/print/,lda_rules_v0
422efd29-602c-4000-9bbb-2a9c16aa9a53,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T12:20:47-05:00,2025-01,NY,,63348,GLOBALFOUNDRIES U.S. INC.,Manufacturing of semiconductors,313511,J.A. GREEN AND COMPANY (FORMERLY LLC),20000.00,,DEF,1,semiconductor,GlobalFoundries,https://lda.gov/filings/public/filing/422efd29-602c-4000-9bbb-2a9c16aa9a53/print/,lda_rules_v0
f55044ba-e962-4a9f-98f4-8fa3427ff970,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T12:33:36-05:00,2025-01,CA,,54658,EQUINIX,Equinix is a global digital infrastructure company.,308775,MONUMENT ADVOCACY,60000.00,,BUD|GOV|HOM|SCI|TAX,5,data_center|ai_word|data_center_operator,Equinix,https://lda.gov/filings/public/filing/f55044ba-e962-4a9f-98f4-8fa3427ff970/print/,lda_rules_v0
f1ed972c-83de-47aa-b1d1-a72f9dfae7c0,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T12:39:01-05:00,2025-01,VA,,54583,"AQUIA GROUP ON BEHALF OF ANTHROPIC, PBC",Government affairs and consulting firm on behalf of AI Safety and Research Firm,401105158,TOWER 19,20000.00,,SCI,1,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/f1ed972c-83de-47aa-b1d1-a72f9dfae7c0/print/,lda_rules_v0
5e6dbce3-fbcd-40ef-a50d-1680f2b219de,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T12:48:29-05:00,2025-01,GA,,203314,"SOUTHERN COMPANY SERVICES, INC",Energy Company,401105158,TOWER 19,20000.00,,ENG,1,electric_utility|power_utility,Southern Company,https://lda.gov/filings/public/filing/5e6dbce3-fbcd-40ef-a50d-1680f2b219de/print/,lda_rules_v0
000f042d-6e37-4c41-bc23-a258171951f7,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T12:51:15-05:00,2025-01,DC,,203313,EDISON ELECTRIC INSTITUTE,Trade Association,401105158,TOWER 19,30000.00,,BUD|ENG|ENV,3,electric_utility|power_utility,Edison Electric,https://lda.gov/filings/public/filing/000f042d-6e37-4c41-bc23-a258171951f7/print/,lda_rules_v0
4714a672-12f9-4c91-8a98-298b3fdfd28e,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T13:10:41-05:00,2025-01,CA,,56422,NVIDIA CORPORATION,Computer technology; semiconductor design; artificial intelligence.,293335,"THE NICKLES GROUP, LLC",80000.00,,CPI|CSP|TRD,3,artificial_intelligence|semiconductor|chipmaker|nvidia,NVIDIA,https://lda.gov/filings/public/filing/4714a672-12f9-4c91-8a98-298b3fdfd28e/print/,lda_rules_v0
7b167b92-2594-43cb-a12b-9c51466515ca,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T13:41:08-05:00,2025-01,DC,,100814,NEXTERA ENERGY INC,,682,AKIN GUMP STRAUSS HAUER & FELD,40000.00,,TAX,1,electric_utility|power_utility,NextEra Energy,https://lda.gov/filings/public/filing/7b167b92-2594-43cb-a12b-9c51466515ca/print/,lda_rules_v0
cfd69af8-7485-4a64-a240-0a6d9614348a,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T13:53:38-05:00,2025-01,AZ,,61910,ONSEMI (ON SEMICONDUCTOR CORPORATION),Semiconductor supplier company.,24123,MAYER BROWN LLP,110000.00,,MAN|TAX|TRD,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/cfd69af8-7485-4a64-a240-0a6d9614348a/print/,lda_rules_v0
b7589b45-660e-4af2-bb8c-3f5e64c81eca,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T14:11:27-05:00,2025-01,ID,,50794,"MICRON TECHNOLOGY, INC.",High-Tech Manufacturing,400531586,"CROSSROADS STRATEGIES, LLC",60000.00,,MAN|SCI|TAX,3,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/b7589b45-660e-4af2-bb8c-3f5e64c81eca/print/,lda_rules_v0
4d3e4560-b036-45b5-b6d9-c817d3d05ded,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T14:20:40-05:00,2025-01,DC,,153538,DOMINION ENERGY INC,,45004,"DOMINION ENERGY, INC.",,590000.00,BUD|DEF|ENG|TAX|TEC|TRA,6,electric_utility|power_utility,Dominion Energy,https://lda.gov/filings/public/filing/4d3e4560-b036-45b5-b6d9-c817d3d05ded/print/,lda_rules_v0
990f435f-c093-4600-814f-24185727ef1f,2024,fourth_quarter,4A,4th Quarter - Amendment,2025-01-21T14:26:54-05:00,2025-01,TX,,61884,PHOENIX SEMICONDUCTOR CORPORATION,Semiconductors,401104692,CAPITAL PARK PARTNERS LLC,,,DEF,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/990f435f-c093-4600-814f-24185727ef1f/print/,lda_rules_v0
1c17fdd1-10f1-465f-8368-06fa84557e1d,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T14:41:51-05:00,2025-01,CA,,59201,ANTHROPIC,Anthropic is an AI safety and research company that builds frontier AI systems.,401108320,ANTHROPIC,,250000.00,CPI|SCI,2,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/1c17fdd1-10f1-465f-8368-06fa84557e1d/print/,lda_rules_v0
21168d73-0645-42c6-ba3d-9dc591c1cf88,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T15:13:31-05:00,2025-01,DC,,103539,"AMERICAN ELECTRIC POWER COMPANY, INC. AND AFFILIATED CORPORATIONS",,2252,"AMERICAN ELECTRIC POWER COMPANY, INC. AND AFFILIATED CORPORATIONS",,1258487.00,ENG|ENV|TAX|TEC|TRA,5,data_center,American Electric Power,https://lda.gov/filings/public/filing/21168d73-0645-42c6-ba3d-9dc591c1cf88/print/,lda_rules_v0
6a6494f3-f290-4fa9-94fb-b4b3b1d2c0a1,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T15:16:40-05:00,2025-01,ID,,212617,"MICRON TECHNOLOGY, INC.",Semiconductor memory and storage innovation.,682,AKIN GUMP STRAUSS HAUER & FELD,70000.00,,TAX,1,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/6a6494f3-f290-4fa9-94fb-b4b3b1d2c0a1/print/,lda_rules_v0
c219de59-6ae4-4628-b00b-e0c8b5228ad0,2024,fourth_quarter,Q4Y,4th Quarter - Report (No Activity),2025-01-21T15:22:52-05:00,2025-01,DC,,213098,COALITION OF SEMICONDUCTOR EQUIPMENT MANUFACTURERS,Production of semiconductor manufacturing and process control equipment.,682,AKIN GUMP STRAUSS HAUER & FELD,130000.00,,,0,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/c219de59-6ae4-4628-b00b-e0c8b5228ad0/print/,lda_rules_v0
7a2d0ca7-c59f-43f7-bc42-1bf17b1f8004,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T15:55:53-05:00,2025-01,DC,,184432,EDISON ELECTRIC INSTITUTE,Association of US shareholder-owned electric companies,313715,CAPITOL COUNSEL LLC,80000.00,,ENG|TAX,2,data_center|artificial_intelligence|ai_word,Edison Electric,https://lda.gov/filings/public/filing/7a2d0ca7-c59f-43f7-bc42-1bf17b1f8004/print/,lda_rules_v0
ce4d7024-f860-4cf5-ba55-b322241dc323,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T15:59:15-05:00,2025-01,CA,,60748,"AMBER SEMICONDUCTOR, INC","AmberSemi is a leading developer of patented, innovative solid-state technologies.",401054971,FTI GOVERNMENT AFFAIRS,50000.00,,SCI,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/ce4d7024-f860-4cf5-ba55-b322241dc323/print/,lda_rules_v0
e51f689c-6432-4dab-8296-050e4c3bc6c5,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T16:08:24-05:00,2025-01,DC,,201362,SOUTHERN COMPANY,electric utility company,401104313,"MILLER STRATEGIES, LLC",60000.00,,ENG,1,electric_utility|power_utility,Southern Company,https://lda.gov/filings/public/filing/e51f689c-6432-4dab-8296-050e4c3bc6c5/print/,lda_rules_v0
40ab91f2-4c8b-4dd3-b8d3-fdab2ecb9b14,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T16:26:53-05:00,2025-01,CA,,63285,OPENAI,Build safe artificial general intelligence (AGI) to ensure it benefits everyone.,401104313,"MILLER STRATEGIES, LLC",80000.00,,CPI|CPT|ENG|SCI,4,artificial_intelligence|agi|openai,OpenAI,https://lda.gov/filings/public/filing/40ab91f2-4c8b-4dd3-b8d3-fdab2ecb9b14/print/,lda_rules_v0
6cd19a2e-aab0-4a01-93c9-7feb601683bc,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T16:35:07-05:00,2025-01,DC,,63288,"MICRON TECHNOLOGY, INC.",Semiconductor manufacturing company,401104313,"MILLER STRATEGIES, LLC",80000.00,,MAN|NAT|TAX,3,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/6cd19a2e-aab0-4a01-93c9-7feb601683bc/print/,lda_rules_v0
a884a168-34cb-49eb-90bf-01b0e75ad5cd,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T16:45:31-05:00,2025-01,CA,,52319,"SAMSUNG SEMICONDUCTOR, INC.",Semiconductor technology,76992,"CGCN GROUP, LLC",,,BUD|CPI|EDU|MAN|TAX|TEC|TRD,7,artificial_intelligence|semiconductor,Semiconductor,https://lda.gov/filings/public/filing/a884a168-34cb-49eb-90bf-01b0e75ad5cd/print/,lda_rules_v0
7a04232e-5fce-40e4-a2fe-e2b282135b81,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T16:57:17-05:00,2025-01,CA,,52290,"SAMSUNG SEMICONDUCTOR, INC.",Technology: creating superior products and services,12675,THE DUBERSTEIN GROUP INC.,60000.00,,MAN|TAX|TRD,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/7a04232e-5fce-40e4-a2fe-e2b282135b81/print/,lda_rules_v0
9e8f6dfb-554e-4727-993b-9e8ea9a54124,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T17:34:12-05:00,2025-01,DC,,117776,DUKE ENERGY CORPORATION,,12744,DUKE ENERGY CORPORATION,,1700000.00,BUD|DEF|ENG|ENV|HOM|TAX,6,electric_utility|power_utility,Duke Energy,https://lda.gov/filings/public/filing/9e8f6dfb-554e-4727-993b-9e8ea9a54124/print/,lda_rules_v0
3443dddc-e250-422d-8f42-bb4a323d8a23,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T17:40:53-05:00,2025-01,TX,,178695,"ADVANCED MICRO DEVICES, INC.",,294030,"ADVANCED MICRO DEVICES, INC.",,570000.00,SCI|TAX|TRD,3,artificial_intelligence|semiconductor,Advanced Micro Devices,https://lda.gov/filings/public/filing/3443dddc-e250-422d-8f42-bb4a323d8a23/print/,lda_rules_v0
5fcc3ade-d1fd-403b-afd6-d6ca1b980ffd,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T18:15:45-05:00,2025-01,ID,,61654,"MICRON TECHNOLOGY, INC.",Technology manufacturer,401104678,"HILL EAST GROUP, LLC",30000.00,,SCI,1,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/5fcc3ade-d1fd-403b-afd6-d6ca1b980ffd/print/,lda_rules_v0
8fb2c55d-721f-4ccb-bccc-5f0a31fa7063,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T18:33:02-05:00,2025-01,CA,,57805,"OPENAI OPCO, LLC",Build and deploy safe artificial general intelligence (AGI) to ensure it benefits everyone,401107987,"OPENAI OPCO, LLC",,510000.00,CPI|SCI,2,artificial_intelligence|agi|openai|ai_word,OpenAI,https://lda.gov/filings/public/filing/8fb2c55d-721f-4ccb-bccc-5f0a31fa7063/print/,lda_rules_v0
262b9dd1-98b2-48d1-bdbf-bd297a858cb3,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T19:04:19-05:00,2025-01,NY,,206638,GLOBALFOUNDRIES U.S. INC.,,401105733,GLOBALFOUNDRIES U.S. INC.,,270000.00,BUD|DEF|MAN|TAX|TRD,5,semiconductor|chipmaker,GlobalFoundries,https://lda.gov/filings/public/filing/262b9dd1-98b2-48d1-bdbf-bd297a858cb3/print/,lda_rules_v0
0a232f3d-dd77-4e49-bbbd-2d26e67557c2,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T19:13:26-05:00,2025-01,DC,,61040,"NEXTERA ENERGY, INC.",Electric Utility,11377,CROWELL & MORING LLP,20000.00,,ENG,1,electric_utility|power_utility,NextEra Energy,https://lda.gov/filings/public/filing/0a232f3d-dd77-4e49-bbbd-2d26e67557c2/print/,lda_rules_v0
df0bcf7b-d957-4803-93c0-7091baffddd8,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T20:15:16-05:00,2025-01,ID,,63043,"MICRON TECHNOLOGY, INC.",Semiconductor manufacturing company,313271,"AVOQ, LLC",80000.00,,MAN|TAX,2,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/df0bcf7b-d957-4803-93c0-7091baffddd8/print/,lda_rules_v0
2e049f4c-2c02-490a-b54e-cc9933b902e8,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T20:25:34-05:00,2025-01,GA,,202999,"SOUTHERN COMPANY SERVICES, INC.",Energy Company,401104982,"AQUIA GROUP, LLC",30000.00,,ENG|TEC|UTI,3,electric_utility|power_utility,Southern Company,https://lda.gov/filings/public/filing/2e049f4c-2c02-490a-b54e-cc9933b902e8/print/,lda_rules_v0
e6eb1ed6-321e-4b77-ae7b-0426a7da2113,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T20:30:27-05:00,2025-01,CA,,54558,"ANTHROPIC, PBC",AI safety and research company,401104982,"AQUIA GROUP, LLC",60000.00,,SCI,1,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/e6eb1ed6-321e-4b77-ae7b-0426a7da2113/print/,lda_rules_v0
2b095457-38ff-4575-8d15-718fb7634832,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-21T20:41:27-05:00,2025-01,DC,,184211,SEMICONDUCTORS INDUSTRY ASSOCIATION,Semiconductor industry trade association,313271,"AVOQ, LLC",50000.00,,BUD|MAN|SCI,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/2b095457-38ff-4575-8d15-718fb7634832/print/,lda_rules_v0
9ce735a2-73f0-4a6f-b8e9-7baa38f32c99,2024,fourth_quarter,Q4,4th Quarter - Report,2025-01-22T15:09:25-05:00,2025-01,DC,,143063,SEMICONDUCTOR INDUSTRY ASSOCIATION,,34821,SEMICONDUCTOR INDUSTRY ASSOCIATION,,300000.00,BUD|DEF|ENV|IMM|LBR|SCI|TAX|TEC|TRD,9,ai_word|semiconductor,Semiconductor,https://lda.gov/filings/public/filing/9ce735a2-73f0-4a6f-b8e9-7baa38f32c99/print/,lda_rules_v0
63bd4ef3-5320-4717-9d1a-f7de4faeda1c,2024,fourth_quarter,4A,4th Quarter - Amendment,2025-01-22T15:10:03-05:00,2025-01,DC,,208922,SEMICONDUCTOR INDUSTRY ASSOCIATION,Advances policies that help the industry grow and unites semiconductor companies,75557,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",50000.00,,BUD|SCI|TAX,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/63bd4ef3-5320-4717-9d1a-f7de4faeda1c/print/,lda_rules_v0
92fdac97-234f-4209-86ec-2d23505d026d,2024,second_quarter,2A,2nd Quarter - Amendment,2025-01-28T15:22:58-05:00,2025-01,DC,,208922,SEMICONDUCTOR INDUSTRY ASSOCIATION,Advances policies that help the industry grow and unites semiconductor companies,75557,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",50000.00,,BUD|SCI|TAX,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/92fdac97-234f-4209-86ec-2d23505d026d/print/,lda_rules_v0
b25e41f0-b715-4ea4-ac0b-957e31a16732,2024,third_quarter,3A,3rd Quarter - Amendment,2025-05-09T17:41:36-04:00,2025-05,ID,,132777,"MICRON TECHNOLOGY, INC.",,25192,"MICRON TECHNOLOGY, INC.",,640000.00,BUD|ENV|SCI|TAX|TRD,5,ai_word|semiconductor,Micron Technology,https://lda.gov/filings/public/filing/b25e41f0-b715-4ea4-ac0b-957e31a16732/print/,lda_rules_v0
8e38ab31-5375-4b25-80af-b214013d0827,2024,fourth_quarter,4A,4th Quarter - Amendment,2025-05-09T17:51:46-04:00,2025-05,ID,,132777,"MICRON TECHNOLOGY, INC.",,25192,"MICRON TECHNOLOGY, INC.",,760000.00,BUD|ENV|SCI|TAX,4,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/8e38ab31-5375-4b25-80af-b214013d0827/print/,lda_rules_v0
0bfb5281-5aea-44a8-a8e6-ac52e2ded599,2025,first_quarter,RR,Registration,2025-01-16T16:51:28-05:00,2025-01,VA,,63639,DATA CENTER COALITION,Trade Association,401109135,DATA CENTER COALITION,,,COM|CPI|ECN|ENG|ENV|FIN|TAX|TRD|UTI,9,data_center|artificial_intelligence,data center,https://lda.gov/filings/public/filing/0bfb5281-5aea-44a8-a8e6-ac52e2ded599/print/,lda_rules_v0
7b06dcd5-59c8-4fed-96cd-8af76557207d,2025,first_quarter,RR,Registration,2025-02-14T20:10:15-05:00,2025-02,VA,,64269,DATA CENTER COALITION,trade association,400531586,"CROSSROADS STRATEGIES, LLC",,,CPI|ENG|ENV|TAX|TRD,5,data_center|artificial_intelligence,data center,https://lda.gov/filings/public/filing/7b06dcd5-59c8-4fed-96cd-8af76557207d/print/,lda_rules_v0
1706b648-0fed-4be1-84bd-82ff36b18dfd,2025,first_quarter,RR,Registration,2025-02-19T20:26:45-05:00,2025-02,DC,,64375,"AMERICAN ELECTRIC POWER COMPANY, INC.",Electric utility,4208,ARENTFOX SCHIFF LLP,,,ENV,1,electric_utility|power_utility,American Electric Power,https://lda.gov/filings/public/filing/1706b648-0fed-4be1-84bd-82ff36b18dfd/print/,lda_rules_v0
58d62069-4b43-4bed-a55e-f8a2e359e720,2025,first_quarter,RR,Registration,2025-03-10T12:27:11-04:00,2025-03,OH,,64733,AMERICAN ELECTRIC POWER,Utility,40024191,MR. BRIAN KELLY,,,ENG|UTI,2,power_utility,American Electric Power,https://lda.gov/filings/public/filing/58d62069-4b43-4bed-a55e-f8a2e359e720/print/,lda_rules_v0
7c8759e1-77b0-4511-9fb1-c7fb60e6b1f4,2025,first_quarter,RR,Registration,2025-03-17T22:34:09-04:00,2025-03,CA,,64933,"AMBER SEMICONDUCTOR, INC","AmberSemi is a leading developer of patented, innovative solid-state technologies.",401109307,RIDGELINE ADVOCACY GROUP LLC,,,SCI,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/7c8759e1-77b0-4511-9fb1-c7fb60e6b1f4/print/,lda_rules_v0
2e5a389c-b427-407f-9756-a3ff6233da1b,2025,first_quarter,RR,Registration,2025-03-25T16:33:30-04:00,2025-03,DC,,65203,"AMERICAN ELECTRIC POWER COMPANY, INC.",Electric utility company,8453,"CASSIDY & ASSOCIATES, INC.",,,ENG|ENV|TAX,3,electric_utility|power_utility,American Electric Power,https://lda.gov/filings/public/filing/2e5a389c-b427-407f-9756-a3ff6233da1b/print/,lda_rules_v0
4e88dfdd-b512-4258-a38b-58ea768604a1,2025,first_quarter,RR,Registration,2025-03-30T16:03:57-04:00,2025-03,ID,,65297,"MICRON TECHNOLOGY, INC.",Semiconductor memory and storage innovation.,401109357,BELLWETHER GOVERNMENT AFFAIRS LLC,,,TAX|TRD,2,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/4e88dfdd-b512-4258-a38b-58ea768604a1/print/,lda_rules_v0
c51100eb-a9d1-4f51-bccc-77ef766bd01e,2025,first_quarter,RR,Registration,2025-03-31T15:47:58-04:00,2025-03,NC,,65321,DUKE ENERGY CORPORATION,Electric power holding company.,313715,CAPITOL COUNSEL LLC,,,TAX,1,electric_utility|power_utility,Duke Energy,https://lda.gov/filings/public/filing/c51100eb-a9d1-4f51-bccc-77ef766bd01e/print/,lda_rules_v0
3335276e-3c12-4258-b4c5-50f1a52d1274,2025,first_quarter,RR,Registration,2025-03-31T16:19:50-04:00,2025-03,CA,,65325,NVIDIA CORPORATION,Full stack computing infrastructure company with data center scale offerings,401109419,NVIDIA CORPORATION,,,CPI|DEF|ENG|LBR|TRD,5,data_center|artificial_intelligence|semiconductor|nvidia,NVIDIA,https://lda.gov/filings/public/filing/3335276e-3c12-4258-b4c5-50f1a52d1274/print/,lda_rules_v0
a7dbf423-780f-4898-90a5-b53c656319a1,2025,first_quarter,RR,Registration,2025-04-03T09:04:07-04:00,2025-04,CA,,65425,"EQUINIX, INC.",Internet connectivity and data centers,401104288,BALLARD PARTNERS,,,CPI|ENG|TEC,3,data_center|data_center_operator,Equinix,https://lda.gov/filings/public/filing/a7dbf423-780f-4898-90a5-b53c656319a1/print/,lda_rules_v0
